区划代码    区县  地级市 省级  上级代码    历史代码    经度  纬度  电话区号    邮编  占地面积    人口总数    政府网址    政府地址
532624  麻栗坡县    文山壮族苗族自治州   云南  532600  *   104.70132   23.12028    0876    663600  2395    29  http://www.ynmlp.gov.cn/    云南省文山壮族苗族自治州麻栗坡县临江路1号
532625  马关县 文山壮族苗族自治州   云南  532600  *   104.39514   23.01293    0876    663700  2755    37  http://www.ynmg.gov.cn/ 云南省文山壮族苗族自治州马关县骏城路2号
532626  丘北县 文山壮族苗族自治州   云南  532600  *   104.19256   24.03957    0876    663200  5150    53  http://www.ynqb.gov.cn/ 云南省文山壮族苗族自治州丘北县东正街169号
532627  广南县 文山壮族苗族自治州   云南  532600  *   105.05511   24.0464 0876    663300  7983    85  http://www.yngn.gov.cn/ 云南省文山壮族苗族自治州广南县南秀路
532628  富宁县 文山壮族苗族自治州   云南  532600  *   105.63085   23.62536    0876    663400  5459    44  http://www.ynfn.gov.cn/ 云南省文山壮族苗族自治州富宁县普厅南路19号
532800  西双版纳傣族自治州   西双版纳傣族自治州   云南  530000  *   100.797941  22.001724   0691    666100  0   0   http://www.xsbn.gov.cn/ 云南省西双版纳傣族自治州景洪市宣慰大道69号
532801  景洪市 西双版纳傣族自治州   云南  532800  *   100.79977   22.01071    0691    666100  7133    41  http://www.jhs.gov.cn/  云南省西双版纳傣族自治州景洪市么龙路
532822  勐海县 西双版纳傣族自治州   云南  532800  *   100.44931   21.96175    0691    666200  5511    32  http://www.ynmh.gov.cn/ 云南省西双版纳傣族自治州勐海县景管路10号
532823  勐腊县 西双版纳傣族自治州   云南  532800  *   101.56488   21.48162    0691    666300  7056    23  http://www.mlzf.yn.gov.cn/  云南省西双版纳傣族自治州勐腊县勐腊南路
532900  大理白族自治州 大理白族自治州 云南  530000  *   100.240037  25.592765   0872    671000  29459   357 http://www.dali.gov.cn/ 云南省大理白族自治州大理市
532901  大理市 大理白族自治州 云南  532900  *   100.22998   25.59157    0872    671000  1468    61  http://www.yndali.gov.cn/   云南省大理白族自治州大理市苍山路51号
532922  漾濞彝族自治县 大理白族自治州 云南  532900  *   99.95474    25.6652 0872    672500  1957    11  http://www.yangbi.gov.cn/   云南省大理白族自治州漾濞彝族自治县苍山中路69号
532923  祥云县 大理白族自治州 云南  532900  *   100.55761   25.47342    0872    672100  2498    47  http://www.ynxy.gov.cn/ 云南省大理白族自治州祥云县龙岗路1号
532924  宾川县 大理白族自治州 云南  532900  *   100.57666   25.83144    0872    671600  2627    36  http://www.bc.yn.gov.cn/    云南省大理白族自治州宾川县
532925  弥渡县 大理白族自治州 云南  532900  *   100.49075   25.34179    0872    675600  1571    33  http://md.dali.gov.cn/  云南省大理白族自治州弥渡县绵屏街14号
532926  南涧彝族自治县 大理白族自治州 云南  532900  *   100.50964   25.04349    0872    675700  1802    23  http://www.zgnj.gov.cn/ 云南省大理白族自治州南涧彝族自治县
532927  巍山彝族回族自治县   大理白族自治州 云南  532900  *   100.30612   25.23197    0872    672400  2266    32  *   云南省大理白族自治州巍山彝族回族自治县大水沟街12号
532928  永平县 大理白族自治州 云南  532900  *   99.54095    25.46451    0872    672600  2884    18  http://www.ypx.gov.cn/  云南省大理白族自治州永平县
532929  云龙县 大理白族自治州 云南  532900  *   99.37255    25.88505    0872    672700  4712    21  http://www.ylx.gov.cn/  云南省大理白族自治州云龙县人民路46号
532930  洱源县 大理白族自治州 云南  532900  *   99.94903    26.10829    0872    671200  2961    29  http://www.ey.yn.gov.cn/    云南省大理白族自治州洱源县兴源路14号
532931  剑川县 大理白族自治州 云南  532900  *   99.90545    26.53688    0872    671300  2318    18  http://www.jianchuanxc.cn/  云南省大理白族自治州剑川县
532932  鹤庆县 大理白族自治州 云南  532900  *   100.17697   26.55798    0872    671500  2395    28  http://www.heqing.gov.cn/   云南省大理白族自治州鹤庆县府门街2号
533100  德宏傣族景颇族自治州  德宏傣族景颇族自治州  云南  530000  *   98.578363   24.436694   0692    678400  0   0   http://www.dh.gov.cn/   云南省德宏傣族景颇族自治州芒市勇罕街5号
533102  瑞丽市 德宏傣族景颇族自治州  云南  533100  *   97.85183    24.01277    0692    678600  1020    13  http://www.rl.gov.cn/   云南省德宏傣族景颇族自治州瑞丽市勐卯路2号
533103  芒市  德宏傣族景颇族自治州  云南  533100  *   98.588641   24.433735   0692    678400  2987    37  http://www.ms.yn.gov.cn/    云南省德宏傣族景颇族自治州芒市
533122  梁河县 德宏傣族景颇族自治州  云南  533100  *   98.29705    24.80658    0692    679200  1159    17  http://www.dhlh.gov.cn/ 云南省德宏傣族景颇族自治州梁河县振兴路13号
533123  盈江县 德宏傣族景颇族自治州  云南  533100  *   97.93179    24.70579    0692    679300  4429    29  http://www.dhyj.gov.cn/ 云南省德宏傣族景颇族自治州盈江县永胜路花园巷1号
533124  陇川县 德宏傣族景颇族自治州  云南  533100  *   97.79199    24.18302    0692    678700  1931    18  http://www.dhlc.gov.cn/ 云南省德宏傣族景颇族自治州陇川县勐宛路1号
533300  怒江傈僳族自治州    怒江傈僳族自治州    云南  530000  *   98.854304   25.850949   0886    673100  0   0   http://www.nujiang.gov.cn/  云南省怒江傈僳族自治州
533321  泸水县 怒江傈僳族自治州    云南  533300  *   98.85534    25.83772    0886    673200  2938    18  http://www.ynls.org.cn/ 云南省怒江傈僳族自治州泸水县
533323  福贡县 怒江傈僳族自治州    云南  533300  *   98.86969    26.90366    0886    673400  2804    10  http://www.fgsyl.cn/    云南省怒江傈僳族自治州福贡县政府路9号
533324  贡山独龙族怒族自治县  怒江傈僳族自治州    云南  533300  *   98.66583    27.74088    0886    673500  4506    4   http://gs.nujiang.cn/   云南省怒江傈僳族自治州贡山独龙族怒族自治县茨开路248号
533325  兰坪白族普米族自治县  怒江傈僳族自治州    云南  533300  *   99.41891    26.45251    0886    671400  4455    21  http://lp.nujiang.cn/   云南省怒江傈僳族自治州兰坪白族普米族自治县人民路2号
533400  迪庆藏族自治州 迪庆藏族自治州 云南  530000  *   99.706463   27.826853   0887    674400  0   0   http://www.diqing.gov.cn/   云南省迪庆藏族自治州香格里拉市长征大道21号
533401  香格里拉市   迪庆藏族自治州 云南  533400  533421  99.70601    27.82308    0887    674400  11613   15  http://www.shangri-la.gov.cn/   云南省迪庆藏族自治州香格里拉市金沙路22号
533422  德钦县 迪庆藏族自治州 云南  533400  *   98.91082    28.4863 0887    674500  7596    6   *   云南省迪庆藏族自治州德钦县
533423  维西傈僳族自治县    迪庆藏族自治州 云南  533400  *   99.28402    27.1793 0887    674600  4661    15  http://www.weixi.gov.cn/    云南省迪庆藏族自治州维西傈僳族自治县
540000  西藏  西藏  西藏  100000  *   91.132212   29.660361   *   *   0   0   http://www.xizang.gov.cn/   西藏自治区拉萨市城关区金珠东路1号
540100  拉萨  拉萨  西藏  540000  *   91.132212   29.660361   0891    850000  31662   50  http://www.lasa.gov.cn/ 西藏自治区拉萨市城关区江苏大道69号
540102  城关区 拉萨  西藏  540100  *   91.13859    29.65312    0891    850000  523 20  http://www.lasachengguan.gov.cn/    西藏自治区拉萨市城关区林廓东路38号
540121  林周县 拉萨  西藏  540100  *   91.2586 29.89445    0891    851600  4512    6   http://www.xzlz.gov.cn/ 西藏自治区拉萨市林周县甘曲路
540122  当雄县 拉萨  西藏  540100  *   91.10076    30.48309    0891    851500  12000   5   http://www.dangxiong.gov.cn/    西藏自治区拉萨市当雄县当曲河东路4号
540123  尼木县 拉萨  西藏  540100  *   90.16378    29.43353    0891    851600  3275    3   http://www.xznm.gov.cn/ 西藏自治区拉萨市尼木县塔荣路
540124  曲水县 拉萨  西藏  540100  *   90.73187    29.35636    0891    850600  1680    3   http://www.xzqsx.gov.cn/    西藏自治区拉萨市曲水县扬州路1号
540125  堆龙德庆县   拉萨  西藏  540100  *   91.00033    29.65002    0891    851400  2679    5   http://www.xzdldq.gov.cn/   西藏自治区拉萨市堆龙德庆县团结路1号
540126  达孜县 拉萨  西藏  540100  *   91.35757    29.6722 0891    850100  1373    3   http://www.dazi.gov.cn/ 西藏自治区拉萨市达孜县德庆路16号
540127  墨竹工卡县   拉萨  西藏  540100  *   91.72814    29.83614    0891    850200  5620    5   http://www.mozhugongka.gov.cn/  西藏自治区拉萨市墨竹工卡县工卡路
540200  日喀则 日喀则 西藏  540000  542300  88.884874   29.263792   0892    857000  182000  72  http://www.rkzw.cn/ 西藏自治区日喀则市桑珠孜区山东北路4号
540202  桑珠孜区    日喀则 西藏  540200  542301  88.880367   29.269565   0892    857000  3700    11  http://www.xzrkz.gov.cn/    西藏自治区日喀则市桑珠孜区吉林南路4号
540221  南木林县    日喀则 西藏  540200  542322  89.09686    29.68206    0892    857100  8300    8   http://www.xznml.gov.cn/    西藏自治区日喀则市南木林县湘河北路8号
540222  江孜县 日喀则 西藏  540200  542323  89.60263    28.91744    0892    857400  3800    7   http://www.xzjz.gov.cn/ 西藏自治区日喀则市江孜县卫国路1号
540223  定日县 日喀则 西藏  540200  542324  87.12176    28.66129    0892    858200  14000   5   http://www.xzdr.gov.cn/ 西藏自治区日喀则市定日县协格尔北路4号
540224  萨迦县 日喀则 西藏  540200  542325  88.02191    28.90299    0892    857800  6400    5   http://www.xzsjx.gov.cn/    西藏自治区日喀则市萨迦县八思巴北路
540225  拉孜县 日喀则 西藏  540200  542326  87.63412    29.085  0892    858100  4400    6   http://www.xzlaz.gov.cn/    西藏自治区日喀则市拉孜县嘉定路5号
540226  昂仁县 日喀则 西藏  540200  542327  87.23858    29.29496    0892    858500  27600   6   http://www.xzar.gov.cn/ 西藏自治区日喀则市昂仁县金塔路22号
540227  谢通门县    日喀则 西藏  540200  542328  88.26242    29.43337    0892    858900  14000   5   http://www.xzxtm.gov.cn/    西藏自治区日喀则市谢通门县吉定东路6号
540228  白朗县 日喀则 西藏  540200  542329  89.26205    29.10553    0892    857300  2500    5   http://www.xzbl.gov.cn/ 西藏自治区日喀则市白朗县济南大街中段4号
540229  仁布县 日喀则 西藏  540200  542330  89.84228    29.2301 0892    857200  2100    4   http://www.xzrb.gov.cn/ 西藏自治区日喀则市仁布县仁玉路14号
540230  康马县 日喀则 西藏  540200  542331  89.68527    28.5567 0892    857500  5400    2   http://www.xzkm.gov.cn/ 西藏自治区日喀则市康马县维章路10号
540231  定结县 日喀则 西藏  540200  542332  87.77255    28.36403    0892    857900  5300    2   http://www.xzdjx.gov.cn/    西藏自治区日喀则市定结县江嘎中心路15号
540232  仲巴县 日喀则 西藏  540200  542333  84.02951    29.76595    0892    858800  45900   2   http://www.xzzb.gov.cn/ 西藏自治区日喀则市仲巴县仲巴纬一路
540233  亚东县 日喀则 西藏  540200  542334  88.90802    27.4839 0892    857600  5100    1   http://www.xzyd.gov.cn/ 西藏自治区日喀则市亚东县城中路1号
540234  吉隆县 日喀则 西藏  540200  542335  85.29846    28.85382    0892    858700  9300    2   http://www.xzjl.gov.cn/ 西藏自治区日喀则市吉隆县平安路13号
540235  聂拉木县    日喀则 西藏  540200  542336  85.97998    28.15645    0892    858300  7700    2   http://www.nielamu.gov.cn/  西藏自治区日喀则市聂拉木县烟台路26号
540236  萨嘎县 日喀则 西藏  540200  542337  85.23413    29.32936    0892    857800  12400   1   http://www.xzsg.gov.cn/ 西藏自治区日喀则市萨嘎县伦珠路
540237  岗巴县 日喀则 西藏  540200  542338  88.52069    28.27504    0892    857700  4100    1   http://www.xzgb.gov.cn/ 西藏自治区日喀则市岗巴县德吉中路8号
540300  昌都  昌都  西藏  540000  542100  97.178452   31.136875   0895    854000  110154  73  http://www.changdu.gov.cn/  西藏自治区昌都市卡若区昌都西路378号
540302  卡若区 昌都  西藏  540300  542121  97.18043    31.1385 0895    854000  10652   11  http://www.xzcdx.gov.cn/    西藏自治区昌都市卡若区昌都中路259号
540321  江达县 昌都  西藏  540300  542122  98.21865    31.50343    0895    854100  13200   10  http://www.xzjdx.gov.cn/    西藏自治区昌都市江达县
540322  贡觉县 昌都  西藏  540300  542123  98.27163    30.85941    0895    854200  6256    5   http://www.xzgj.gov.cn/ 西藏自治区昌都市贡觉县
540323  类乌齐县    昌都  西藏  540300  542124  96.60015    31.21207    0895    855600  5879    5   http://www.leiwuqi.gov.cn/  西藏自治区昌都市类乌齐县平安路
540324  丁青县 昌都  西藏  540300  542125  95.59362    31.41621    0895    855700  12955   8   http://www.xzdq.gov.cn/ 西藏自治区昌都市丁青县
540325  察雅县 昌都  西藏  540300  542126  97.56521    30.65336    0895    854300  8413    6   http://www.xzcya.gov.cn/    西藏自治区昌都市察雅县幸福街1号
540326  八宿县 昌都  西藏  540300  542127  96.9176 30.05346    0895    854600  12564   5   http://www.xzbs.gov.cn/ 西藏自治区昌都市八宿县
540327  左贡县 昌都  西藏  540300  542128  97.84429    29.67108    0895    854400  11726   5   http://www.xzzg.gov.cn/ 西藏自治区昌都市左贡县
540328  芒康县 昌都  西藏  540300  542129  98.59378    29.67946    0895    854500  11431   9   http://www.xzmk.gov.cn/ 西藏自治区昌都市芒康县
540329  洛隆县 昌都  西藏  540300  542132  95.82644    30.74049    0895    855400  8184    5   http://www.xzllx.gov.cn/    西藏自治区昌都市洛隆县
540330  边坝县 昌都  西藏  540300  542133  94.70687    30.93434    0895    855500  8894    4   http://www.xzbbx.gov.cn/    西藏自治区昌都市边坝县
540400  林芝  林芝  西藏  540000  542600  94.362348   29.654693   0894    860000  116175  18  http://www.linzhi.gov.cn/   西藏自治区林芝市巴宜区广福大道18号
540402  巴宜区 林芝  西藏  540400  542621  94.48391    29.57562    0894    860100  10237   4   http://www.xzlinz.gov.cn/   西藏自治区林芝市巴宜区尼池路4号
540421  工布江达县   林芝  西藏  540400  542622  93.2452 29.88576    0894    860200  11650   3   http://www.xzgbjd.gov.cn/   西藏自治区林芝市工布江达县果林路
540422  米林县 林芝  西藏  540400  542623  94.21316    29.21535    0894    860500  9471    2   http://www.xzml.gov.cn/ 西藏自治区林芝市米林县福州东路
540423  墨脱县 林芝  西藏  540400  542624  95.3316 29.32698    0894    860700  34000   1   http://www.xzmt.gov.cn/ 西藏自治区林芝市墨脱县双拥路
540424  波密县 林芝  西藏  540400  542625  95.77096    29.85907    0894    860300  14972   3   http://www.xzbm.gov.cn/ 西藏自治区林芝市波密县扎木中路15号
540425  察隅县 林芝  西藏  540400  542626  97.46679    28.6618 0894    860600  31659   3   http://www.xzcy.gov.cn/ 西藏自治区林芝市察隅县
540426  朗县  林芝  西藏  540400  542627  93.0754 29.04549    0894    860400  4186    2   http://www.xzlx.gov.cn/ 西藏自治区林芝市朗县石狮大道
542200  山南地区    山南地区    西藏  540000  *   91.766529   29.236023   0893    856000  79699   36  http://www.xzsnw.com/   西藏自治区山南地区乃东县
542221  乃东县 山南地区    西藏  542200  *   91.76153    29.2249 0893    856100  2211    6   http://www.xznd.gov.cn/ 西藏自治区山南地区乃东县英雄路21号
542222  扎囊县 山南地区    西藏  542200  *   91.33288    29.2399 0893    850800  2157    4   http://www.xzzn.gov.cn/ 西藏自治区山南地区扎囊县株洲路10号
542223  贡嘎县 山南地区    西藏  542200  *   90.98867    29.29408    0893    850700  2283    5   http://www.xzgg.gov.cn/ 西藏自治区山南地区贡嘎县长沙路9号
542224  桑日县 山南地区    西藏  542200  *   92.02005    29.26643    0893    856200  2634    2   http://www.xzsr.gov.cn/ 西藏自治区山南地区桑日县伟色路
542225  琼结县 山南地区    西藏  542200  *   91.68093    29.02632    0893    856800  1030    2   http://www.xzqjx.gov.cn/    西藏自治区山南地区琼结县松赞路12号
542226  曲松县 山南地区    西藏  542200  *   92.20263    29.06412    0893    856300  1936    2   http://www.xzqus.gov.cn/    西藏自治区山南地区曲松县卓康路
542227  措美县 山南地区    西藏  542200  *   91.43237    28.43794    0893    856900  4530    1   http://www.xzcm.gov.cn/ 西藏自治区山南地区措美县
542228  洛扎县 山南地区    西藏  542200  *   90.86035    28.3872 0893    851200  5570    2   http://www.xzluoz.gov.cn/   西藏自治区山南地区洛扎县
542229  加查县 山南地区    西藏  542200  *   92.57702    29.13973    0893    856400  4493    2   http://www.xzjc.gov.cn/ 西藏自治区山南地区加查县
542231  隆子县 山南地区    西藏  542200  *   92.46148    28.40797    0893    856600  9809    4   http://www.xzlongz.gov.cn/  西藏自治区山南地区隆子县幸福路
542232  错那县 山南地区    西藏  542200  *   91.95752    27.99224    0893    856700  34937   2   http://www.xzcn.gov.cn/ 西藏自治区山南地区错那县
542233  浪卡子县    山南地区    西藏  542200  *   90.40002    28.96948    0893    851100  8109    4   http://www.xzlkz.gov.cn/    西藏自治区山南地区浪卡子县湖南路
542400  那曲地区    那曲地区    西藏  540000  *   92.060214   31.476004   0896    852000  0   0   http://www.xznq.gov.cn/ 西藏自治区那曲地区
542421  那曲县 那曲地区    西藏  542400  *   92.0535 31.46964    0896    852000  15305   11  http://www.xznmx.gov.cn/    西藏自治区那曲地区那曲县文化中路26号
542422  嘉黎县 那曲地区    西藏  542400  *   93.24987    30.64233    0896    852400  13338   3   http://www.xzjial.gov.cn/   西藏自治区那曲地区嘉黎县
542423  比如县 那曲地区    西藏  542400  *   93.68685    31.4779 0896    852300  11429   7   http://www.xzbr.gov.cn/ 西藏自治区那曲地区比如县占嘎尔东路
542424  聂荣县 那曲地区    西藏  542400  *   92.29574    32.11193    0896    853500  10258   3   http://www.xznr.gov.cn/ 西藏自治区那曲地区聂荣县神华路
542425  安多县 那曲地区    西藏  542400  *   91.6795 32.26125    0896    853400  22000   4   http://www.xzad.gov.cn/ 西藏自治区那曲地区安多县沈阳北路
542426  申扎县 那曲地区    西藏  542400  *   88.70776    30.92995    0896    853100  62414   2   http://www.xzszx.gov.cn/    西藏自治区那曲地区申扎县中信北路12号
542427  索县  那曲地区    西藏  542400  *   93.78295    31.88427    0896    852200  5892    5   http://www.xzsx.gov.cn/ 西藏自治区那曲地区索县
542428  班戈县 那曲地区    西藏  542400  *   90.01907    31.36149    0896    852500  29600   4   http://www.xzbg.gov.cn/ 西藏自治区那曲地区班戈县吉江扎西南路2号
542429  巴青县 那曲地区    西藏  542400  *   94.05316    31.91833    0896    852100  10301   5   http://www.xzbq.gov.cn/ 西藏自治区那曲地区巴青县
542430  尼玛县 那曲地区    西藏  542400  *   87.25256    31.79654    0896    853200  72500   4   http://www.xznmx.gov.cn/    西藏自治区那曲地区尼玛县
542431  双湖县 那曲地区    西藏  542400  *   88.837776   33.189032   0896    852600  116637  1   http://www.xzsh.gov.cn/ 西藏自治区那曲地区双湖县索嘎中路4号
542500  阿里地区    阿里地区    西藏  540000  *   80.105498   32.503187   0897    859000  0   0   http://www.xzali.gov.cn/    西藏自治区阿里地区
542521  普兰县 阿里地区    西藏  542500  *   81.177  30.30002    0897    859500  12539   1   http://www.xzpl.gov.cn/ 西藏自治区阿里地区普兰县
542522  札达县 阿里地区    西藏  542500  *   79.80255    31.48345    0897    859600  24580   1   http://www.xzzd.gov.cn/ 西藏自治区阿里地区札达县
542523  噶尔县 阿里地区    西藏  542500  *   80.09579    32.50024    0897    859000  18087   2   http://www.xzge.gov.cn/ 西藏自治区阿里地区噶尔县狄三路
542524  日土县 阿里地区    西藏  542500  *   79.7131 33.38741    0897    859700  71963   1   http://www.xzrt.gov.cn/ 西藏自治区阿里地区日土县
542525  革吉县 阿里地区    西藏  542500  *   81.151  32.3964 0897    859100  55287   2   http://www.xzgej.gov.cn/    西藏自治区阿里地区革吉县
542526  改则县 阿里地区    西藏  542500  *   84.06295    32.30446    0897    859200  99324   2   http://www.xzgz.gov.cn/ 西藏自治区阿里地区改则县文化路
542527  措勤县 阿里地区    西藏  542500  *   85.16616    31.02095    0897    859300  22903   1   http://www.xzcq.gov.cn/ 西藏自治区阿里地区措勤县
610000  陕西  陕西  陕西  100000  *   108.948024  34.263161   *   *   0   0   http://www.shaanxi.gov.cn/  陕西省西安市新城区
610100  西安  西安  陕西  610000  *   108.948024  34.263161   029 710000  0   0   http://www.xa.gov.cn/   陕西省西安市未央区凤城八路109号
610102  新城区 西安  陕西  610100  *   108.9608    34.26641    029 710000  30  50  http://www.xincheng.gov.cn/ 陕西省西安市新城区尚德路115号
610103  碑林区 西安  陕西  610100  *   108.93426   34.2304 029 710000  23  71  http://www.beilin.gov.cn/   陕西省西安市碑林区二环南路西段69号
610104  莲湖区 西安  陕西  610100  *   108.9401    34.26709    029 710000  39  64  http://www.lianhu.gov.cn/   陕西省西安市莲湖区北院门159号
610111  灞桥区 西安  陕西  610100  *   109.06451   34.27264    029 710000  324 52  http://www.baqiao.gov.cn/   陕西省西安市灞桥区
610112  未央区 西安  陕西  610100  *   108.94683   34.29296    029 710000  263 56  http://www.weiyang.gov.cn/  陕西省西安市未央区龙首北路西段1号
610113  雁塔区 西安  陕西  610100  *   108.94866   34.22245    029 710000  152 81  http://www.yanta.gov.cn/    陕西省西安市雁塔区小寨东路168号
610114  阎良区 西安  陕西  610100  *   109.22616   34.66221    029 710000  244 26  http://www.yanliang.gov.cn/ 陕西省西安市阎良区延安街6号
610115  临潼区 西安  陕西  610100  *   109.21417   34.36665    029 710600  916 71  http://www.lintong.gov.cn/  陕西省西安市临潼区
610116  长安区 西安  陕西  610100  *   108.94586   34.15559    029 710100  1594    102 http://www.changanqu.gov.cn/    陕西省西安市长安区西长安街669号
610117  高陵区 西安  陕西  610100  610126  109.08816   34.53483    029 710200  288 31  http://www.gao-ling.gov.cn/ 陕西省西安市高陵区县门街29号
610122  蓝田县 西安  陕西  610100  *   109.32339   34.15128    029 710500  2006    65  http://www.lantian.gov.cn/  陕西省西安市蓝田县县门街6号
610124  周至县 西安  陕西  610100  *   108.22207   34.16337    029 710400  2946    67  http://www.zhouzhi.gov.cn/  陕西省西安市周至县老城东街37号
610125  户县  西安  陕西  610100  *   108.60513   34.10856    029 710300  1281    60  http://www.huxian.gov.cn/   陕西省西安市户县东街7号
610200  铜川  铜川  陕西  610000  *   108.963122  34.90892    0919    727000  0   0   http://www.tongchuan.gov.cn/    陕西省铜川市耀州区正阳路9号
610202  王益区 铜川  陕西  610200  *   109.07564   35.06896    0919    727000  156 21  http://www.tcwy.gov.cn/ 陕西省铜川市王益区红旗街9号
610203  印台区 铜川  陕西  610200  *   109.10208   35.1169 0919    727000  609 23  http://www.yintai.gov.cn/   陕西省铜川市印台区同官路
610204  耀州区 铜川  陕西  610200  *   108.98556   34.91308    0919    727100  1608    33  http://www.yaozhou.gov.cn/  陕西省铜川市耀州区文营西路81号
610222  宜君县 铜川  陕西  610200  *   109.11813   35.40108    0919    727200  1508    9   http://www.yijun.gov.cn/    陕西省铜川市宜君县宜阳中街
610300  宝鸡  宝鸡  陕西  610000  *   107.14487   34.369315   0917    721000  0   0   http://www.baoji.gov.cn/    陕西省宝鸡市金台区
610302  渭滨区 宝鸡  陕西  610300  *   107.14991   34.37116    0917    721000  842 44  http://www.weibin.gov.cn/   陕西省宝鸡市渭滨区公园路212号
610303  金台区 宝鸡  陕西  610300  *   107.14691   34.37612    0917    721000  311 39  http://www.jintai.gov.cn/   陕西省宝鸡市金台区中山路148号
610304  陈仓区 宝鸡  陕西  610300  *   107.38742   34.35451    0917    721300  2472    61  http://www.chencang.gov.cn/ 陕西省宝鸡市陈仓区人民街6号
610322  凤翔县 宝鸡  陕西  610300  *   107.39645   34.52321    0917    721400  1229    52  http://www.fengxiang.gov.cn/    陕西省宝鸡市凤翔县东大街72号
610323  岐山县 宝鸡  陕西  610300  *   107.62173   34.44378    0917    722400  855 47  http://www.qishan.gov.cn/   陕西省宝鸡市岐山县凤鸣西路
610324  扶风县 宝鸡  陕西  610300  *   107.90017   34.37524    0917    722200  745 45  http://www.fufeng.gov.cn/   陕西省宝鸡市扶风县
610326  眉县  宝鸡  陕西  610300  *   107.75079   34.27569    0917    722300  858 32  http://www.sxmx.gov.cn/ 陕西省宝鸡市眉县平阳街146号
610327  陇县  宝鸡  陕西  610300  *   106.85946   34.89404    0917    721200  2279    27  http://www.longxian.gov.cn/ 陕西省宝鸡市陇县东大街75号
610328  千阳县 宝鸡  陕西  610300  *   107.13043   34.64219    0917    721100  999 13  http://www.qianyang.gov.cn/ 陕西省宝鸡市千阳县东大街
610329  麟游县 宝鸡  陕西  610300  *   107.79623   34.67844    0917    721500  1708    9   http://www.linyou.gov.cn/   陕西省宝鸡市麟游县西大街8号
610330  凤县  宝鸡  陕西  610300  *   106.52356   33.91172    0917    721700  3148    10  http://www.sxfx.gov.cn/ 陕西省宝鸡市凤县
610331  太白县 宝鸡  陕西  610300  *   107.31646   34.06207    0917    721600  2716    5   http://www.sxtb.gov.cn/ 陕西省宝鸡市太白县东大街12号
610400  咸阳  咸阳  陕西  610000  *   108.705117  34.333439   029 712000  0   0   http://www.xianyang.gov.cn/ 陕西省咸阳市秦都区渭阳中路6号
610402  秦都区 咸阳  陕西  610400  *   108.71493   34.33804    029 712000  259 50  http://www.snqindu.gov.cn/  陕西省咸阳市秦都区渭阳中路1号
610403  杨陵区 咸阳  陕西  610400  *   108.083481  34.270434   029 712100  93  19  http://www.ylqzfw.gov.cn/   陕西省咸阳市杨陵区康乐路20号
610404  渭城区 咸阳  陕西  610400  *   108.72227   34.33198    029 712000  269 41  http://www.weic.gov.cn/ 陕西省咸阳市渭城区文林路9号
610422  三原县 咸阳  陕西  610400  *   108.93194   34.61556    029 713800  577 42  http://www.snsanyuan.gov.cn/    陕西省咸阳市三原县政府街
610423  泾阳县 咸阳  陕西  610400  *   108.84259   34.52705    029 713700  777 53  http://www.snjingyang.gov.cn/   陕西省咸阳市泾阳县中心街190号
610424  乾县  咸阳  陕西  610400  *   108.24231   34.52946    029 713300  1000    60  http://www.snqianxian.gov.cn/   陕西省咸阳市乾县文前巷1号
610425  礼泉县 咸阳  陕西  610400  *   108.4263    34.48455    029 713200  1011    50  http://www.liquan.gov.cn/   陕西省咸阳市礼泉县市政街15号
610426  永寿县 咸阳  陕西  610400  *   108.14474   34.69081    029 713400  888 21  http://www.yongshou.gov.cn/ 陕西省咸阳市永寿县新永路1号
610427  彬县  咸阳  陕西  610400  *   108.08468   35.0342 029 713500  1181    36  http://www.snbinxian.gov.cn/    陕西省咸阳市彬县
610428  长武县 咸阳  陕西  610400  *   107.7951    35.2067 029 713600  570 19  http://www.snchangwu.gov.cn/    陕西省咸阳市长武县东大街2号
610429  旬邑县 咸阳  陕西  610400  *   108.3341    35.11338    029 711300  1774    29  http://www.snxunyi.gov.cn/  陕西省咸阳市旬邑县中山街
610430  淳化县 咸阳  陕西  610400  *   108.58026   34.79886    029 711200  983 20  http://www.snchunhua.gov.cn/    陕西省咸阳市淳化县台阶路
610431  武功县 咸阳  陕西  610400  *   108.20434   34.26003    029 712200  392 46  http://www.snwugong.gov.cn/ 陕西省咸阳市武功县人民路
610481  兴平市 咸阳  陕西  610400  *   108.49057   34.29785    029 713100  509 61  http://www.snxingping.gov.cn/   陕西省咸阳市兴平市县门街东路27号
610500  渭南  渭南  陕西  610000  *   109.502882  34.499381   0913    714000  0   0   http://www.weinan.gov.cn/   陕西省渭南市临渭区东风大街
610502  临渭区 渭南  陕西  610500  *   109.49296   34.49822    0913    714000  1262    98  http://www.linwei.gov.cn/   陕西省渭南市临渭区前进路99号
610503  华州区 渭南  陕西  610500  610521  109.77185   34.51255    0913    714100  1128    35  http://www.huaxian.gov.cn/  陕西省渭南市华县子仪大街
610522  潼关县 渭南  陕西  610500  *   110.24362   34.54284    0913    714300  429 17  http://www.tongguan.gov.cn/ 陕西省渭南市潼关县中心大街
610523  大荔县 渭南  陕西  610500  *   109.94216   34.79565    0913    715100  1696    73  http://www.dalisn.gov.cn/   陕西省渭南市大荔县西库道
610524  合阳县 渭南  陕西  610500  *   110.14862   35.23805    0913    715300  1308    46  http://www.heyang.gov.cn/   陕西省渭南市合阳县东大街3号
